1 71.1798920000 75.3534625000 77.8995013000 73.3378697000
2 - 48.5069096000 40.1846252000 38.5942404000
3 - 38.1198782000 26.3357425000 26.0766732000
4 - 36.6293696000 19.9027494000 19.7461225000
